date,1,2,3,4,5,6,7,8,9,10
20160312,0,0,0,0,0,1,0,0,0,0
20160314,0,0,0,0,0,0,0,1,0,0
20160316,0,0,0,0,0,0,0,0,0,1
20160319,0,0,0,0,1,0,0,0,0,0
20160321,0,1,0,0,0,0,0,0,0,0
20160323,0,0,0,0,0,0,0,0,1,0
20160326,1,0,0,0,0,0,0,0,0,0
20160328,0,1,0,0,0,0,0,0,0,0
20160330,0,0,0,0,0,1,0,0,0,0
20160402,1,0,0,0,0,0,0,0,0,0
20160404,0,0,1,0,0,0,0,0,0,0
20160406,0,0,0,0,1,0,0,0,0,0
20160409,0,0,0,0,0,1,0,0,0,0
20160411,0,1,0,0,0,0,0,0,0,0
20160413,0,0,0,1,0,0,0,0,0,0
20160416,0,0,0,0,0,0,0,0,1,0
20160418,0,0,0,0,0,0,1,0,0,0
20160420,0,0,0,0,0,0,0,0,1,0
20160423,0,0,0,0,0,0,1,0,0,0
20160425,0,0,0,0,0,1,0,0,0,0
20160427,0,0,0,0,0,0,0,0,0,1
20160430,0,0,0,0,0,0,1,0,0,0
20160502,0,0,0,0,0,1,0,0,0,0
20160504,0,0,0,0,0,0,0,0,1,0
20160507,0,0,0,1,0,0,0,0,0,0
20160509,1,0,0,0,0,0,0,0,0,0
20160511,0,0,0,0,0,0,0,0,0,1
20160514,0,0,0,0,1,0,0,0,0,0
20160516,1,0,0,0,0,0,0,0,0,0
20160518,0,0,0,0,0,0,0,0,1,0
20160521,0,0,0,1,0,0,0,0,0,0
20160523,0,1,0,0,0,0,0,0,0,0
20160525,0,0,1,0,0,0,0,0,0,0
20160528,0,0,0,0,0,1,0,0,0,0
20160530,0,0,1,0,0,0,0,0,0,0
20160601,0,0,0,0,0,0,0,0,0,1
20160604,1,0,0,0,0,0,0,0,0,0
20160606,0,0,0,0,1,0,0,0,0,0
20160608,0,0,0,0,0,0,0,0,1,0
20160611,0,0,0,0,0,1,0,0,0,0
20160613,0,0,0,0,0,0,0,1,0,0
20160615,0,0,0,0,0,0,0,0,0,1
20160618,0,0,1,0,0,0,0,0,0,0
20160620,0,0,0,0,0,0,0,0,0,1
20160622,0,0,0,0,0,0,0,0,1,0
20160625,0,0,1,0,0,0,0,0,0,0
20160627,0,0,0,0,0,0,1,0,0,0
20160629,0,0,0,0,0,0,0,0,0,1
20160702,0,0,0,0,1,0,0,0,0,0
20160704,1,0,0,0,0,0,0,0,0,0
20160706,0,0,0,0,0,0,0,1,0,0
20160709,0,0,0,0,0,0,0,0,0,1
20160711,0,0,0,1,0,0,0,0,0,0
20160713,0,0,0,0,0,0,0,0,0,1
20160716,0,0,0,1,0,0,0,0,0,0
20160718,0,0,0,0,0,0,1,0,0,0
20160720,1,0,0,0,0,0,0,0,0,0
20160723,0,0,0,0,0,0,0,0,0,1
20160725,0,0,0,1,0,0,0,0,0,0
20160727,0,0,0,0,0,1,0,0,0,0
20160730,0,0,0,0,0,0,0,0,1,0
20160801,0,0,0,0,0,0,1,0,0,0
20160803,0,0,1,0,0,0,0,0,0,0
20160806,0,0,0,0,0,0,0,0,0,1
20160808,0,0,0,0,0,0,1,0,0,0
20160810,0,0,1,0,0,0,0,0,0,0
20160813,0,0,0,0,0,1,0,0,0,0
20160815,0,0,0,0,0,0,1,0,0,0
20160817,0,0,0,1,0,0,0,0,0,0
20160820,0,0,0,0,0,0,0,0,1,0
20160822,0,0,0,0,0,0,1,0,0,0
20160824,0,1,0,0,0,0,0,0,0,0
20160827,0,0,0,0,0,0,0,1,0,0
20160829,0,1,0,0,0,0,0,0,0,0
20160831,1,0,0,0,0,0,0,0,0,0
20160903,0,0,0,0,1,0,0,0,0,0
20160905,0,0,0,1,0,0,0,0,0,0
20160907,0,0,0,0,0,0,0,0,1,0
20160910,0,0,0,0,0,1,0,0,0,0
20160912,0,0,0,0,0,0,0,0,0,1
20160914,0,0,0,0,0,0,1,0,0,0
20160917,0,1,0,0,0,0,0,0,0,0
20160919,0,0,0,0,0,0,0,0,0,1
20160921,0,0,0,0,0,0,0,0,0,1
20160924,0,0,0,0,0,0,0,0,0,1
20160926,0,0,0,0,0,0,1,0,0,0
20160928,0,0,1,0,0,0,0,0,0,0
20161001,1,0,0,0,0,0,0,0,0,0
20161003,0,0,0,0,0,0,0,0,0,1
20161005,0,0,1,0,0,0,0,0,0,0
20161008,0,0,0,0,0,0,0,0,1,0
20161010,0,1,0,0,0,0,0,0,0,0
20161012,0,1,0,0,0,0,0,0,0,0
20161015,0,0,0,0,0,0,1,0,0,0
20161017,0,0,0,1,0,0,0,0,0,0
20161019,1,0,0,0,0,0,0,0,0,0
20161022,0,0,0,0,0,0,0,1,0,0
20161024,0,0,0,0,0,0,1,0,0,0
20161026,0,0,0,0,0,0,0,0,0,1
20161029,0,0,0,1,0,0,0,0,0,0
20161031,0,0,0,1,0,0,0,0,0,0
20161102,0,0,0,0,0,0,0,0,0,1
20161105,0,0,0,0,1,0,0,0,0,0
20161107,0,0,0,0,0,1,0,0,0,0
20161109,0,0,0,0,1,0,0,0,0,0
20161112,0,0,0,0,0,0,0,1,0,0
20161114,0,1,0,0,0,0,0,0,0,0
20161116,0,0,0,0,0,0,1,0,0,0
20161119,0,0,0,0,0,0,1,0,0,0
20161121,0,0,0,0,0,0,0,1,0,0
20161123,0,0,0,0,0,0,1,0,0,0
20161126,0,0,0,0,0,0,1,0,0,0
20161128,0,0,0,0,0,1,0,0,0,0
20161130,0,0,0,0,1,0,0,0,0,0
20161203,0,0,0,0,0,0,1,0,0,0
20161205,0,0,0,1,0,0,0,0,0,0
20161207,0,0,1,0,0,0,0,0,0,0
20161210,0,0,0,0,0,0,0,0,1,0
20161212,0,0,0,0,0,1,0,0,0,0
20161214,0,0,0,0,0,0,1,0,0,0
20161217,0,0,0,0,1,0,0,0,0,0
20161219,0,0,0,0,0,0,1,0,0,0
20161221,0,0,0,0,0,1,0,0,0,0
20161224,1,0,0,0,0,0,0,0,0,0
20161226,0,0,0,0,0,1,0,0,0,0
20161228,0,0,0,1,0,0,0,0,0,0
20161231,0,0,0,0,0,0,0,1,0,0
20170102,0,0,0,0,1,0,0,0,0,0
20170104,0,0,0,0,0,0,1,0,0,0
20170107,0,0,0,0,0,0,0,1,0,0
20170109,0,0,0,0,0,0,1,0,0,0
20170111,0,0,1,0,0,0,0,0,0,0
20170114,1,0,0,0,0,0,0,0,0,0
20170116,0,0,0,0,1,0,0,0,0,0
20170118,0,0,0,1,0,0,0,0,0,0
20170121,0,0,0,0,0,1,0,0,0,0
20170123,0,0,0,0,0,0,0,0,1,0
20170125,0,1,0,0,0,0,0,0,0,0
20170128,0,0,0,0,1,0,0,0,0,0
20170130,0,0,0,1,0,0,0,0,0,0
20170201,0,0,0,0,0,0,1,0,0,0
20170204,0,0,0,0,0,0,1,0,0,0
20170206,0,1,0,0,0,0,0,0,0,0
20170208,0,0,0,0,0,1,0,0,0,0
20170211,0,0,1,0,0,0,0,0,0,0
20170213,0,0,1,0,0,0,0,0,0,0
20170215,0,0,0,0,0,0,0,0,0,1
20170218,0,0,0,1,0,0,0,0,0,0
20170220,0,0,0,0,0,0,0,0,0,1
20170222,0,0,0,0,0,0,0,0,0,1
20170225,0,1,0,0,0,0,0,0,0,0
20170227,0,0,0,0,1,0,0,0,0,0
20170301,0,0,0,0,1,0,0,0,0,0
20170304,0,0,0,1,0,0,0,0,0,0
20170306,0,0,0,0,0,0,0,0,1,0
20170308,0,1,0,0,0,0,0,0,0,0
20170311,0,0,0,0,0,0,1,0,0,0
20170313,0,0,1,0,0,0,0,0,0,0
20170315,0,0,0,0,0,0,0,1,0,0
20170318,0,1,0,0,0,0,0,0,0,0
20170320,1,0,0,0,0,0,0,0,0,0
20170322,0,0,0,0,1,0,0,0,0,0
20170325,1,0,0,0,0,0,0,0,0,0
20170327,0,0,0,0,0,0,0,1,0,0
20170329,0,0,0,0,1,0,0,0,0,0
20170401,0,0,0,0,0,0,0,0,1,0
20170403,0,0,1,0,0,0,0,0,0,0
20170405,0,0,0,0,0,0,0,0,0,1
20170408,0,0,0,0,1,0,0,0,0,0
20170410,0,1,0,0,0,0,0,0,0,0
20170412,0,0,0,0,0,0,1,0,0,0
20170415,0,0,0,0,1,0,0,0,0,0
20170417,0,0,0,0,0,0,1,0,0,0
20170419,0,0,0,0,0,0,0,0,1,0
20170422,0,0,0,0,1,0,0,0,0,0
20170424,0,0,0,0,0,0,0,0,1,0
20170426,0,0,0,0,1,0,0,0,0,0
20170429,0,0,0,0,0,0,0,0,1,0
20170501,0,0,0,0,0,1,0,0,0,0
20170503,0,0,1,0,0,0,0,0,0,0
20170506,0,0,0,0,1,0,0,0,0,0
20170508,0,0,0,0,0,1,0,0,0,0
20170510,0,0,0,0,0,0,0,0,1,0
20170513,0,0,0,0,0,0,0,0,0,1
20170515,1,0,0,0,0,0,0,0,0,0
20170517,0,0,0,0,0,0,1,0,0,0
20170520,0,0,1,0,0,0,0,0,0,0
20170522,0,0,0,0,0,0,0,0,0,1
20170524,0,0,0,0,1,0,0,0,0,0
20170527,0,0,0,0,0,0,0,1,0,0
20170529,0,0,0,0,0,0,0,0,1,0
20170531,1,0,0,0,0,0,0,0,0,0
20170603,0,0,1,0,0,0,0,0,0,0
20170605,0,0,0,0,0,0,1,0,0,0
20170607,0,0,0,0,1,0,0,0,0,0
20170610,0,0,0,0,0,0,0,0,0,1
20170612,0,0,0,0,1,0,0,0,0,0
20170614,0,0,0,0,1,0,0,0,0,0
20170617,0,0,1,0,0,0,0,0,0,0
20170619,0,0,0,0,0,0,0,0,1,0
20170621,0,0,0,0,0,1,0,0,0,0
20170624,0,0,0,0,1,0,0,0,0,0
20170626,0,0,0,0,0,0,0,0,1,0
20170628,1,0,0,0,0,0,0,0,0,0
20170701,0,0,0,0,0,0,0,1,0,0
20170703,0,1,0,0,0,0,0,0,0,0
20170705,0,0,0,0,0,1,0,0,0,0
20170708,0,0,0,0,0,0,0,0,0,1
20170710,0,0,0,1,0,0,0,0,0,0
20170712,0,0,0,0,1,0,0,0,0,0
20170715,0,1,0,0,0,0,0,0,0,0
20170717,0,1,0,0,0,0,0,0,0,0
20170719,0,0,0,0,0,0,1,0,0,0
20170722,0,0,0,0,0,0,0,0,1,0
20170724,0,0,1,0,0,0,0,0,0,0
20170726,0,1,0,0,0,0,0,0,0,0
20170729,1,0,0,0,0,0,0,0,0,0
20170731,0,0,0,0,0,0,1,0,0,0
20170802,0,0,0,0,0,0,1,0,0,0
20170805,0,1,0,0,0,0,0,0,0,0
20170807,0,0,0,1,0,0,0,0,0,0
20170809,1,0,0,0,0,0,0,0,0,0
20170812,0,0,0,0,0,0,0,0,0,1
20170814,0,0,0,1,0,0,0,0,0,0
20170816,0,0,0,1,0,0,0,0,0,0
20170819,0,0,0,0,0,0,1,0,0,0
20170821,0,0,0,0,1,0,0,0,0,0
20170823,0,0,0,0,0,0,1,0,0,0
20170826,0,0,1,0,0,0,0,0,0,0
20170828,0,0,0,0,0,1,0,0,0,0
20170830,0,0,0,0,0,0,0,0,1,0
20170902,0,0,0,0,0,0,1,0,0,0
20170904,0,0,0,0,0,0,0,0,1,0
20170906,0,0,0,1,0,0,0,0,0,0
20170909,1,0,0,0,0,0,0,0,0,0
20170911,0,0,0,0,0,0,0,0,1,0
20170913,1,0,0,0,0,0,0,0,0,0
20170916,0,0,0,0,1,0,0,0,0,0
20170918,0,0,0,0,0,0,0,0,1,0
20170920,0,0,0,0,0,1,0,0,0,0
20170923,0,0,0,1,0,0,0,0,0,0
20170925,0,0,0,0,0,1,0,0,0,0
20170927,0,0,0,1,0,0,0,0,0,0
20170930,0,0,0,0,0,0,1,0,0,0
20171002,0,0,0,0,0,0,1,0,0,0
20171004,0,0,0,0,0,0,0,0,1,0
20171007,0,0,1,0,0,0,0,0,0,0
20171009,0,0,0,0,0,0,0,0,1,0
20171011,0,0,0,1,0,0,0,0,0,0
20171014,0,0,1,0,0,0,0,0,0,0
20171016,0,0,0,0,0,0,0,1,0,0
20171018,0,0,0,0,0,0,1,0,0,0
20171021,0,0,0,0,0,0,0,1,0,0
20171023,0,0,1,0,0,0,0,0,0,0
20171025,0,0,0,0,0,0,0,1,0,0
20171028,0,0,0,0,0,0,0,1,0,0
20171030,0,0,0,0,1,0,0,0,0,0
20171101,1,0,0,0,0,0,0,0,0,0
20171104,0,0,0,0,0,0,1,0,0,0
20171106,1,0,0,0,0,0,0,0,0,0
20171108,0,0,0,0,1,0,0,0,0,0
20171111,0,0,1,0,0,0,0,0,0,0
20171113,0,0,0,0,1,0,0,0,0,0
20171115,0,0,0,0,0,1,0,0,0,0
20171118,1,0,0,0,0,0,0,0,0,0
20171120,0,0,1,0,0,0,0,0,0,0
20171122,0,0,0,0,0,0,0,1,0,0
20171125,0,0,0,0,0,0,0,0,0,1
20171127,0,0,0,0,0,1,0,0,0,0
20171129,0,0,0,1,0,0,0,0,0,0
20171202,1,0,0,0,0,0,0,0,0,0
20171204,0,0,0,0,0,0,0,1,0,0
20171206,1,0,0,0,0,0,0,0,0,0
20171209,0,0,0,0,0,0,0,1,0,0
20171211,0,0,0,1,0,0,0,0,0,0
20171213,0,0,0,0,0,0,0,1,0,0
20171216,0,0,0,0,0,1,0,0,0,0
20171218,0,0,0,0,0,0,0,0,1,0
20171220,0,0,0,0,0,0,0,0,1,0
20171223,0,0,0,0,0,0,0,0,0,1
20171225,0,0,0,0,0,0,0,1,0,0
20171227,0,0,0,0,0,0,0,1,0,0
20171230,0,0,0,0,0,0,0,1,0,0
20180101,1,0,0,0,0,0,0,0,0,0
20180103,0,0,0,1,0,0,0,0,0,0
20180106,0,0,0,0,0,0,0,0,1,0
20180108,0,1,0,0,0,0,0,0,0,0
20180110,0,0,1,0,0,0,0,0,0,0
20180113,0,0,0,0,0,0,0,0,0,1
20180115,0,1,0,0,0,0,0,0,0,0
20180117,0,0,1,0,0,0,0,0,0,0
20180120,0,0,0,0,0,0,1,0,0,0
20180122,0,1,0,0,0,0,0,0,0,0
20180124,0,0,0,0,1,0,0,0,0,0
20180127,0,0,0,0,0,0,0,0,0,1
20180129,0,0,0,0,0,1,0,0,0,0
20180131,1,0,0,0,0,0,0,0,0,0
20180203,0,0,0,1,0,0,0,0,0,0
20180205,0,0,0,0,0,0,1,0,0,0
20180207,0,0,1,0,0,0,0,0,0,0
20180210,0,0,0,0,1,0,0,0,0,0
20180212,0,0,0,0,0,0,0,0,1,0
20180214,0,0,0,1,0,0,0,0,0,0
20180217,0,0,0,0,0,0,0,0,1,0
20180219,0,1,0,0,0,0,0,0,0,0
20180221,1,0,0,0,0,0,0,0,0,0
20180224,0,0,1,0,0,0,0,0,0,0
20180226,0,0,1,0,0,0,0,0,0,0
20180228,0,0,0,0,0,0,1,0,0,0
20180303,0,0,0,0,0,0,0,0,1,0
20180305,0,0,0,0,0,0,0,0,1,0
20180307,0,0,0,0,1,0,0,0,0,0
20180310,0,0,0,0,0,1,0,0,0,0
20180312,0,0,0,0,0,0,0,1,0,0
20180314,0,0,0,0,0,0,0,0,0,1
20180317,0,0,0,0,0,0,0,0,1,0
20180319,0,0,0,0,0,0,0,0,0,1
20180321,0,1,0,0,0,0,0,0,0,0
20180324,0,0,0,0,0,0,0,0,1,0
20180326,0,0,0,0,0,0,0,0,0,1
20180328,0,0,0,0,0,0,0,0,0,1
20180331,0,0,0,0,0,0,0,1,0,0
20180402,0,1,0,0,0,0,0,0,0,0
20180404,0,0,0,0,0,1,0,0,0,0
20180407,0,0,0,0,0,0,1,0,0,0
20180409,0,0,0,0,0,1,0,0,0,0
20180411,0,0,0,0,0,0,0,1,0,0
20180414,0,0,0,0,0,0,1,0,0,0
20180416,0,0,0,0,1,0,0,0,0,0
20180418,0,0,0,0,0,0,0,1,0,0
20180421,0,0,0,0,1,0,0,0,0,0
20180423,0,0,0,0,0,0,0,1,0,0
20180425,1,0,0,0,0,0,0,0,0,0
20180428,0,1,0,0,0,0,0,0,0,0
20180430,0,0,0,0,0,0,1,0,0,0
20180502,0,0,0,0,0,0,0,0,0,1
20180505,0,0,0,0,1,0,0,0,0,0
20180507,0,0,0,0,0,1,0,0,0,0
20180509,0,0,0,0,0,1,0,0,0,0
20180512,0,0,0,0,0,0,0,0,0,1
20180514,0,0,0,0,0,0,0,1,0,0
20180516,0,0,0,0,0,0,0,1,0,0
20180519,0,0,0,0,0,0,0,0,1,0
20180521,0,0,0,0,1,0,0,0,0,0
20180523,0,0,0,0,0,0,0,0,1,0
20180526,0,0,0,0,0,0,0,1,0,0
20180528,0,0,0,0,0,0,0,0,0,1
20180530,0,0,0,0,0,1,0,0,0,0
20180602,0,0,0,1,0,0,0,0,0,0
20180604,0,1,0,0,0,0,0,0,0,0
20180606,0,1,0,0,0,0,0,0,0,0
20180609,0,0,0,0,0,0,0,0,0,1
20180611,0,0,0,1,0,0,0,0,0,0
20180613,1,0,0,0,0,0,0,0,0,0
20180616,0,0,0,0,0,0,0,0,1,0
20180618,0,0,0,0,0,0,0,1,0,0
20180620,0,0,1,0,0,0,0,0,0,0
20180623,0,0,0,0,0,0,0,0,0,1
20180625,0,0,0,0,1,0,0,0,0,0
20180627,0,0,0,0,0,0,0,0,0,1
20180630,0,0,0,0,0,0,1,0,0,0
20180702,0,0,0,0,0,0,0,1,0,0
20180704,0,0,0,0,1,0,0,0,0,0
20180707,0,0,0,0,0,0,0,0,0,1
20180709,1,0,0,0,0,0,0,0,0,0
20180711,0,0,0,1,0,0,0,0,0,0
20180714,0,0,1,0,0,0,0,0,0,0
20180716,1,0,0,0,0,0,0,0,0,0
20180718,0,0,0,0,0,0,1,0,0,0
20180721,0,0,0,0,0,0,0,0,0,1
20180723,0,0,0,0,0,1,0,0,0,0
20180725,0,0,1,0,0,0,0,0,0,0
20180728,0,0,0,0,0,0,0,0,0,1
20180730,0,1,0,0,0,0,0,0,0,0
20180801,0,0,0,1,0,0,0,0,0,0
20180804,0,0,1,0,0,0,0,0,0,0
20180806,0,0,0,0,0,1,0,0,0,0
20180808,0,0,0,0,0,0,0,1,0,0
20180811,0,0,0,0,1,0,0,0,0,0
20180813,0,0,0,0,0,1,0,0,0,0
20180815,0,0,0,0,0,0,0,1,0,0
20180818,0,0,0,0,0,0,0,1,0,0
20180820,0,0,0,0,0,0,0,0,0,1
20180822,0,0,1,0,0,0,0,0,0,0
20180825,0,0,1,0,0,0,0,0,0,0
20180827,0,1,0,0,0,0,0,0,0,0
20180829,1,0,0,0,0,0,0,0,0,0
20180901,0,0,0,0,0,1,0,0,0,0
20180903,0,0,0,0,0,0,0,0,0,1
20180905,1,0,0,0,0,0,0,0,0,0
20180908,0,0,0,0,0,0,0,0,0,1
20180910,0,0,0,0,0,0,0,0,0,1
20180912,0,0,0,0,0,0,0,0,1,0
20180915,0,0,0,0,1,0,0,0,0,0
20180917,0,0,0,0,1,0,0,0,0,0
20180919,0,0,0,0,1,0,0,0,0,0
20180922,0,0,0,0,0,0,0,0,1,0
20180924,0,0,1,0,0,0,0,0,0,0
20180926,0,0,1,0,0,0,0,0,0,0
20180929,0,0,0,1,0,0,0,0,0,0
20181001,0,0,0,1,0,0,0,0,0,0
20181003,0,0,0,0,0,0,0,1,0,0
20181006,0,0,0,0,0,0,0,0,1,0
20181008,0,1,0,0,0,0,0,0,0,0
20181010,0,0,1,0,0,0,0,0,0,0
20181013,0,0,0,0,0,0,0,1,0,0
20181015,0,0,0,0,1,0,0,0,0,0
20181017,1,0,0,0,0,0,0,0,0,0
20181020,0,0,0,0,0,0,0,1,0,0
20181022,0,0,0,0,0,1,0,0,0,0
20181024,0,0,0,0,0,1,0,0,0,0
20181027,0,0,0,0,0,0,0,0,1,0
20181029,0,0,0,0,0,0,1,0,0,0
20181031,0,0,0,1,0,0,0,0,0,0
20181103,0,1,0,0,0,0,0,0,0,0
20181105,0,0,0,0,0,0,0,1,0,0
20181107,0,0,0,0,0,0,0,1,0,0
20181110,0,0,0,0,0,0,1,0,0,0
20181112,0,0,0,0,0,0,1,0,0,0
20181114,0,0,0,0,1,0,0,0,0,0
20181117,0,0,0,0,0,0,1,0,0,0
20181119,0,0,0,0,0,0,1,0,0,0
20181121,0,0,0,0,0,0,0,0,0,1
20181124,0,0,0,0,1,0,0,0,0,0
20181126,0,1,0,0,0,0,0,0,0,0
20181128,0,0,0,0,0,1,0,0,0,0
20181201,0,1,0,0,0,0,0,0,0,0
20181203,0,0,0,0,1,0,0,0,0,0
20181205,0,0,0,0,0,0,0,0,1,0
20181208,0,0,0,0,0,0,0,1,0,0
20181210,0,0,0,0,0,0,0,0,0,1
20181212,0,0,0,0,1,0,0,0,0,0
20181215,0,0,0,0,0,1,0,0,0,0
20181217,0,0,0,0,0,0,0,0,1,0
20181219,0,0,1,0,0,0,0,0,0,0
20181222,0,0,0,0,1,0,0,0,0,0
20181224,0,1,0,0,0,0,0,0,0,0
20181226,0,0,0,0,0,0,0,0,0,1
20181229,0,0,0,0,1,0,0,0,0,0
20181231,0,0,0,0,0,0,0,0,0,1
20190102,0,0,0,0,0,0,1,0,0,0
20190105,0,0,0,0,0,0,1,0,0,0
20190107,0,0,0,0,0,0,0,0,0,1
20190109,0,0,0,0,0,0,0,0,0,1
20190112,0,0,0,0,0,0,0,1,0,0
20190114,0,0,0,0,0,0,0,0,0,1
20190116,0,0,1,0,0,0,0,0,0,0
20190119,0,0,0,0,0,0,1,0,0,0
20190121,0,0,0,0,0,1,0,0,0,0
20190123,0,0,0,0,0,0,0,0,0,1
20190126,0,1,0,0,0,0,0,0,0,0
20190128,0,0,0,0,0,1,0,0,0,0
20190130,0,0,0,0,0,0,0,0,1,0
20190202,0,0,1,0,0,0,0,0,0,0
20190204,1,0,0,0,0,0,0,0,0,0
20190206,0,0,0,0,0,0,0,0,0,1
20190209,0,0,0,0,0,0,0,0,1,0
20190211,0,0,0,0,1,0,0,0,0,0
20190213,0,0,1,0,0,0,0,0,0,0
20190216,0,0,0,0,0,0,1,0,0,0
20190218,0,0,0,0,0,0,0,0,1,0
20190220,1,0,0,0,0,0,0,0,0,0
20190223,0,0,0,0,1,0,0,0,0,0
20190225,0,0,0,0,0,0,1,0,0,0
20190227,0,1,0,0,0,0,0,0,0,0
20190302,0,0,0,0,0,0,0,0,1,0
20190304,0,1,0,0,0,0,0,0,0,0
20190306,0,0,0,0,1,0,0,0,0,0
20190309,0,0,0,0,0,0,0,0,0,1
20190311,1,0,0,0,0,0,0,0,0,0
20190313,0,0,1,0,0,0,0,0,0,0
20190316,1,0,0,0,0,0,0,0,0,0
20190318,0,0,0,0,0,1,0,0,0,0
20190320,0,0,0,0,0,0,0,1,0,0
20190323,0,0,0,0,0,1,0,0,0,0
20190325,0,1,0,0,0,0,0,0,0,0
20190327,1,0,0,0,0,0,0,0,0,0
20190330,0,0,1,0,0,0,0,0,0,0
20190401,0,0,0,0,0,0,0,0,0,1
20190403,0,0,1,0,0,0,0,0,0,0
20190406,0,0,0,0,0,0,1,0,0,0
20190408,0,0,0,0,0,0,0,0,1,0
20190410,0,0,0,0,1,0,0,0,0,0
20190413,0,0,0,0,0,0,0,1,0,0
20190415,0,0,0,0,0,1,0,0,0,0
20190417,0,0,1,0,0,0,0,0,0,0
20190420,0,0,1,0,0,0,0,0,0,0
20190422,0,0,0,0,0,0,1,0,0,0
20190424,0,0,1,0,0,0,0,0,0,0
20190427,0,1,0,0,0,0,0,0,0,0
20190429,0,1,0,0,0,0,0,0,0,0
20190501,0,0,0,0,0,0,0,1,0,0
20190504,0,0,0,0,0,0,0,0,1,0
20190506,0,0,1,0,0,0,0,0,0,0
20190508,0,0,0,0,1,0,0,0,0,0
20190511,0,1,0,0,0,0,0,0,0,0
20190513,0,0,0,1,0,0,0,0,0,0
20190515,1,0,0,0,0,0,0,0,0,0
20190518,0,0,0,0,1,0,0,0,0,0
20190520,1,0,0,0,0,0,0,0,0,0
20190522,1,0,0,0,0,0,0,0,0,0
20190525,0,0,0,0,0,0,0,0,0,1
20190527,0,0,0,0,0,0,0,0,1,0
20190529,0,1,0,0,0,0,0,0,0,0
20190601,0,0,1,0,0,0,0,0,0,0
20190603,1,0,0,0,0,0,0,0,0,0
20190605,0,0,0,0,0,0,1,0,0,0
20190608,1,0,0,0,0,0,0,0,0,0
20190610,0,0,0,0,0,0,0,1,0,0
20190612,0,0,0,0,0,0,0,0,1,0
20190615,0,0,0,0,0,1,0,0,0,0
20190617,0,1,0,0,0,0,0,0,0,0
20190619,0,0,0,0,1,0,0,0,0,0
20190622,0,1,0,0,0,0,0,0,0,0
20190624,0,0,0,0,0,1,0,0,0,0
20190626,0,0,0,0,0,0,0,0,0,1
20190629,0,0,1,0,0,0,0,0,0,0
20190701,0,0,1,0,0,0,0,0,0,0
20190703,0,0,0,0,0,0,0,1,0,0
20190706,0,0,0,0,0,0,0,0,0,1
20190708,0,0,0,0,0,0,0,0,0,1
20190710,0,0,0,0,0,1,0,0,0,0
20190713,0,0,0,0,0,0,0,0,0,1
20190715,0,0,0,1,0,0,0,0,0,0
20190717,0,0,0,0,0,0,0,1,0,0
20190720,0,0,0,0,0,1,0,0,0,0
20190722,0,0,1,0,0,0,0,0,0,0
20190724,0,0,0,0,0,0,0,0,0,1
20190727,0,0,0,0,0,0,0,1,0,0
20190729,0,0,1,0,0,0,0,0,0,0
20190731,0,0,0,0,1,0,0,0,0,0
20190803,0,0,0,1,0,0,0,0,0,0
20190805,0,0,0,0,0,0,0,0,1,0
20190807,0,0,0,1,0,0,0,0,0,0
20190810,0,0,1,0,0,0,0,0,0,0
20190812,0,0,0,0,0,0,0,0,0,1
20190814,0,1,0,0,0,0,0,0,0,0
20190817,0,1,0,0,0,0,0,0,0,0
20190819,0,0,1,0,0,0,0,0,0,0
20190821,0,0,0,0,0,0,0,1,0,0
20190824,0,0,0,1,0,0,0,0,0,0
20190826,0,0,0,0,0,1,0,0,0,0
20190828,0,0,0,0,1,0,0,0,0,0
20190831,0,0,0,1,0,0,0,0,0,0
20190902,0,0,0,1,0,0,0,0,0,0
20190904,0,0,1,0,0,0,0,0,0,0
20190907,0,1,0,0,0,0,0,0,0,0
20190909,0,0,0,0,0,0,0,1,0,0
20190911,0,0,0,0,0,0,0,0,0,1
20190914,0,0,0,0,0,0,0,0,1,0
20190916,0,0,0,0,1,0,0,0,0,0
20190918,0,0,0,0,0,0,0,0,0,1
20190921,0,0,0,0,0,0,0,0,0,1
20190923,0,0,0,1,0,0,0,0,0,0
20190925,0,0,1,0,0,0,0,0,0,0
20190928,0,0,0,0,1,0,0,0,0,0
20190930,0,1,0,0,0,0,0,0,0,0
20191002,0,0,1,0,0,0,0,0,0,0
20191005,0,0,0,0,1,0,0,0,0,0
20191007,0,0,0,0,1,0,0,0,0,0
20191009,0,0,0,0,1,0,0,0,0,0
20191012,0,0,0,0,0,0,0,0,1,0
20191014,0,0,0,0,0,0,0,0,1,0
20191016,0,1,0,0,0,0,0,0,0,0
20191019,0,0,0,0,0,0,0,1,0,0
20191021,0,0,0,1,0,0,0,0,0,0
20191023,1,0,0,0,0,0,0,0,0,0
20191026,0,0,0,0,0,0,0,0,1,0
20191028,0,0,0,1,0,0,0,0,0,0
20191030,1,0,0,0,0,0,0,0,0,0
20191102,0,0,1,0,0,0,0,0,0,0
20191106,0,0,0,0,0,0,0,0,0,1
20191109,0,0,1,0,0,0,0,0,0,0
20191111,0,0,0,0,1,0,0,0,0,0
20191113,1,0,0,0,0,0,0,0,0,0
20191116,0,0,0,0,0,0,0,0,1,0
20191118,0,0,0,0,0,0,1,0,0,0
20191120,0,0,1,0,0,0,0,0,0,0
20191123,0,0,0,1,0,0,0,0,0,0
20191125,0,0,0,0,0,0,0,1,0,0
20191127,0,0,0,1,0,0,0,0,0,0
20191130,0,0,1,0,0,0,0,0,0,0
