,1,2,3,4,5,6,7,8,9,10,11,12
2011075__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2011076__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2011076__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2011077__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2011077__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2011078__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2011078__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2011079__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2011079__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2011080__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2011080__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2011081__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2011081__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2011082__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2011082__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2011083__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2011083__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2011084__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2011084__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2011085__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2011085__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2011086__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2011086__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2012001__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2012001__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2012002__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2012002__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2012003__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2012003__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2012004__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2012004__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2012005__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2012005__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2012006__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2012006__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2012007__star_1,0,0,0,0,0,0,0,0,0,0,1,0
2012007__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2012008__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2012008__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2012009__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2012009__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2012010__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2012010__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2012011__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2012011__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2012012__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2012012__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2012013__star_1,0,0,0,0,0,0,0,0,0,0,1,0
2012013__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2012014__star_1,0,0,0,0,0,0,0,0,0,0,1,0
2012014__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2012015__star_1,0,0,0,0,0,0,0,0,0,0,1,0
2012015__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2012016__star_1,0,0,0,0,0,0,0,0,0,1,0,0
2012016__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2012017__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2012017__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2012018__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2012018__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2012019__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2012019__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2012020__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2012020__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2012021__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2012021__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2012022__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2012022__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2012023__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2012023__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2012024__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2012024__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2012025__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2012025__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2012026__star_1,0,0,0,0,0,0,0,0,0,1,0,0
2012026__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2012027__star_1,0,0,0,0,0,0,0,0,0,1,0,0
2012027__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2012028__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2012028__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2012029__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2012029__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2012030__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2012030__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2012031__star_1,0,0,0,0,0,0,0,0,0,1,0,0
2012031__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2012032__star_1,0,0,0,0,0,0,0,0,0,0,1,0
2012032__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2012033__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2012033__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2012034__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2012034__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2012035__star_1,0,0,0,0,0,0,0,0,0,0,1,0
2012035__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2012036__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2012036__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2012037__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2012037__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2012038__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2012038__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2012039__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2012039__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2012040__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2012040__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2012041__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2012041__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2012042__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2012042__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2012043__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2012043__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2012044__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2012044__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2012045__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2012045__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2012046__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2012046__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2012047__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2012047__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2012048__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2012048__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2012049__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2012049__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2012050__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2012050__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2012051__star_1,0,0,0,0,0,0,0,0,0,1,0,0
2012051__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2012052__star_1,0,0,0,0,0,0,0,0,0,0,1,0
2012052__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2012053__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2012053__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2012054__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2012054__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2012055__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2012055__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2012056__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2012056__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2012057__star_1,0,0,0,0,0,0,0,0,0,1,0,0
2012057__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2012058__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2012058__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2012059__star_1,0,0,0,0,0,0,0,0,0,0,1,0
2012059__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2012060__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2012060__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2012061__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2012061__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2012062__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2012062__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2012063__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2012063__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2012064__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2012064__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2012065__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2012065__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2012066__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2012066__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2012067__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2012067__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2012068__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2012068__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2012069__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2012069__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2012070__star_1,0,0,0,0,0,0,0,0,0,0,1,0
2012070__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2012071__star_1,0,0,0,0,0,0,0,0,0,1,0,0
2012071__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2012072__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2012072__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2012073__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2012073__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2012074__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2012074__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2012075__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2012075__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2012076__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2012076__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2012077__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2012077__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2012078__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2012078__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2012079__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2012079__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2012080__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2012080__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2012081__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2012081__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2012082__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2012082__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2012083__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2012083__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2012084__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2012084__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2012085__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2012085__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2012086__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2012086__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2012087__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2012087__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2012088__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2012088__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2012089__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2012089__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2012090__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2012090__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2012091__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2012091__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2012092__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2012092__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2012093__star_1,0,0,0,0,0,0,0,0,0,1,0,0
2012093__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2012094__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2012094__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2012095__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2012095__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2012096__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2012096__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2012097__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2012097__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2012098__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2012098__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2012099__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2012099__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2012100__star_1,0,0,0,0,0,0,0,0,0,0,1,0
2012100__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2012101__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2012101__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2012102__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2012102__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2012103__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2012103__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2012104__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2012104__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2013001__star_1,0,0,0,0,0,0,0,0,0,0,1,0
2013001__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2013002__star_1,0,0,0,0,0,0,0,0,0,1,0,0
2013002__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2013003__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2013003__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2013004__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2013004__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2013005__star_1,0,0,0,0,0,0,0,0,0,0,1,0
2013005__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2013006__star_1,0,0,0,0,0,0,0,0,0,1,0,0
2013006__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2013007__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2013007__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2013008__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2013008__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2013009__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2013009__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2013010__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2013010__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2013011__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2013011__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2013012__star_1,0,0,0,0,0,0,0,0,0,0,1,0
2013012__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2013013__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2013013__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2013014__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2013014__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2013015__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2013015__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2013016__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2013016__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2013017__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2013017__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2013018__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2013018__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2013019__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2013019__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2013020__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2013020__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2013021__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2013021__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2013022__star_1,0,0,0,0,0,0,0,0,0,1,0,0
2013022__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2013023__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2013023__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2013024__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2013024__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2013025__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2013025__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2013026__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2013026__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2013027__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2013027__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2013028__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2013028__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2013029__star_1,0,0,0,0,0,0,0,0,0,1,0,0
2013029__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2013030__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2013030__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2013031__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2013031__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2013032__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2013032__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2013033__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2013033__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2013034__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2013034__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2013035__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2013035__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2013036__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2013036__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2013037__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2013037__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2013038__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2013038__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2013039__star_1,0,0,0,0,0,0,0,0,0,0,1,0
2013039__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2013040__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2013040__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2013041__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2013041__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2013042__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2013042__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2013043__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2013043__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2013044__star_1,0,0,0,0,0,0,0,0,0,1,0,0
2013044__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2013045__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2013045__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2013046__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2013046__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2013047__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2013047__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2013048__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2013048__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2013049__star_1,0,0,0,0,0,0,0,0,0,0,1,0
2013049__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2013050__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2013050__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2013051__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2013051__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2013052__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2013052__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2013053__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2013053__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2013054__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2013054__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2013055__star_1,0,0,0,0,0,0,0,0,0,1,0,0
2013055__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2013056__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2013056__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2013057__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2013057__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2013058__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2013058__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2013059__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2013059__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2013060__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2013060__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2013061__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2013061__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2013062__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2013062__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2013063__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2013063__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2013064__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2013064__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2013065__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2013065__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2013066__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2013066__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2013067__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2013067__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2013068__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2013068__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2013069__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2013069__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2013070__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2013070__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2013071__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2013071__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2013072__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2013072__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2013073__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2013073__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2013074__star_1,0,0,0,0,0,0,0,0,0,1,0,0
2013074__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2013075__star_1,0,0,0,0,0,0,0,0,0,0,1,0
2013075__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2013076__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2013076__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2013077__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2013077__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2013078__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2013078__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2013079__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2013079__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2013080__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2013080__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2013081__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2013081__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2013082__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2013082__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2013083__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2013083__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2013084__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2013084__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2013085__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2013085__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2013086__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2013086__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2013087__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2013087__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2013088__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2013088__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2013089__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2013089__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2013090__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2013090__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2013091__star_1,0,0,0,0,0,0,0,0,0,0,1,0
2013091__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2013092__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2013092__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2013093__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2013093__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2013094__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2013094__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2013095__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2013095__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2013096__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2013096__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2013097__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2013097__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2013098__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2013098__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2013099__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2013099__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2013100__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2013100__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2013101__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2013101__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2013102__star_1,0,0,0,0,0,0,0,0,0,1,0,0
2013102__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2013103__star_1,0,0,0,0,0,1,0,0,0,0,0,0
